candidate_label,closest_calibration_drug,neighborhood_purity
AEB_Plate058_009007,DMSO,0.05
AEB_Plate058_009008,DMSO,0.05
AEB_Plate058_009009,DMSO,0.05
AEB_Plate058_009012,DMSO,0.05
AEB_Plate042_005022,DMSO,0.05
AEB_Plate042_006004,t-BHP_100,0.05
AEB_Plate058_005007,DMSO,0.05
AEB_Plate058_005010,DMSO,0.05
AEB_Plate058_005020,DMSO,0.05
AEB_Plate058_005021,DMSO,0.05
AEB_Plate058_006004,t-BHP_100,0.05
AEB_Plate058_007003,DMSO,0.05
AEB_Plate058_007007,DMSO,0.05
AEB_Plate058_008010,DMSO,0.05
AEB_Plate058_003015,DMSO,0.05
AEB_Plate058_004005,DMSO,0.05
AEB_Plate058_004010,DMSO,0.05
AEB_Plate058_004014,t-BHP_100,0.05
AEB_Plate058_004017,DMSO,0.05
AEB_Plate058_004020,t-BHP_100,0.05
AEB_Plate058_005003,DMSO,0.05
AEB_Plate058_005005,DMSO,0.05
AEB_Plate058_001017,DMSO,0.05
AEB_Plate058_001018,DMSO,0.05
AEB_Plate058_002007,DMSO,0.05
AEB_Plate058_002010,DMSO,0.05
AEB_Plate058_002013,DMSO,0.05
AEB_Plate058_002014,t-BHP_100,0.05
AEB_Plate058_003006,DMSO,0.05
AEB_Plate058_003010,DMSO,0.05
AEB_Plate058_011009,DMSO,0.05
AEB_Plate058_011011,DMSO,0.05
AEB_Plate058_011015,DMSO,0.05
AEB_Plate058_012011,DMSO,0.05
AEB_Plate058_013012,DMSO,0.05
AEB_Plate058_013013,DMSO,0.05
AEB_Plate058_013014,DMSO,0.05
AEB_Plate058_013016,DMSO,0.05
AEB_Plate042_014020,t-BHP_100,0.05
AEB_Plate042_015003,t-BHP_100,0.05
AEB_Plate042_015017,DMSO,0.05
AEB_Plate042_015019,DMSO,0.05
AEB_Plate042_016004,t-BHP_100,0.05
AEB_Plate042_016005,t-BHP_100,0.05
AEB_Plate058_009018,DMSO,0.05
AEB_Plate058_011004,DMSO,0.05
AEB_Plate042_009017,DMSO,0.05
AEB_Plate042_010005,t-BHP_100,0.05
AEB_Plate042_011012,DMSO,0.05
AEB_Plate042_011013,DMSO,0.05
AEB_Plate042_011022,t-BHP_100,0.05
AEB_Plate042_014014,t-BHP_100,0.05
AEB_Plate042_014016,t-BHP_100,0.05
AEB_Plate042_014018,DMSO,0.05
AEB_Plate042_006007,t-BHP_100,0.05
AEB_Plate042_006014,t-BHP_100,0.05
AEB_Plate042_007012,DMSO,0.05
AEB_Plate042_007014,DMSO,0.05
AEB_Plate042_008006,t-BHP_100,0.05
AEB_Plate042_008014,t-BHP_100,0.05
AEB_Plate042_009012,DMSO,0.05
AEB_Plate042_009013,DMSO,0.05
AEB_Plate059_016003,t-BHP_100,0.05
AEB_Plate059_016017,t-BHP_100,0.05
AEB_Plate059_016020,t-BHP_100,0.05
AEB_Plate059_016022,t-BHP_100,0.05
AEB_Plate060_001004,DMSO,0.05
AEB_Plate060_001005,DMSO,0.05
AEB_Plate060_001006,CX-5461_10,0.05
AEB_Plate060_001007,DMSO,0.05
AEB_Plate059_007017,DMSO,0.05
AEB_Plate059_008009,t-BHP_100,0.05
AEB_Plate059_010013,t-BHP_100,0.05
AEB_Plate059_010019,t-BHP_100,0.05
AEB_Plate059_011009,DMSO,0.05
AEB_Plate059_012011,DMSO,0.05
AEB_Plate059_013012,DMSO,0.05
AEB_Plate059_015017,t-BHP_100,0.05
AEB_Plate059_001005,DMSO,0.05
AEB_Plate059_001011,DMSO,0.05
AEB_Plate059_001013,DMSO,0.05
AEB_Plate059_001017,DMSO,0.05
AEB_Plate059_003013,DMSO,0.05
AEB_Plate059_004004,t-BHP_100,0.05
AEB_Plate059_005008,DMSO,0.05
AEB_Plate059_005011,DMSO,0.05
AEB_Plate058_013017,DMSO,0.05
AEB_Plate058_013020,DMSO,0.05
AEB_Plate058_013022,DMSO,0.05
AEB_Plate058_015009,DMSO,0.05
AEB_Plate058_015013,DMSO,0.05
AEB_Plate058_015019,DMSO,0.05
AEB_Plate058_016013,DMSO,0.05
AEB_Plate059_001004,DMSO,0.05
AEB_Plate061_001012,DMSO,0.05
AEB_Plate041_015007,DMSO,0.05
AEB_Plate041_015009,DMSO,0.05
AEB_Plate041_015022,DMSO,0.05
AEB_Plate041_016004,t-BHP_100,0.05
AEB_Plate042_001006,DMSO,0.05
AEB_Plate042_001008,DMSO,0.05
AEB_Plate042_001009,DMSO,0.05
AEB_Plate060_016018,t-BHP_100,0.05
AEB_Plate060_016019,t-BHP_100,0.05
AEB_Plate060_016020,t-BHP_100,0.05
AEB_Plate060_016022,t-BHP_100,0.05
AEB_Plate061_001006,DMSO,0.05
AEB_Plate061_001007,DMSO,0.05
AEB_Plate061_001010,DMSO,0.05
AEB_Plate061_001011,DMSO,0.05
AEB_Plate060_011013,DMSO,0.05
AEB_Plate060_012016,t-BHP_100,0.05
AEB_Plate060_012018,t-BHP_100,0.05
AEB_Plate060_012021,t-BHP_100,0.05
AEB_Plate060_013017,DMSO,0.05
AEB_Plate060_016004,t-BHP_100,0.05
AEB_Plate060_016012,t-BHP_100,0.05
AEB_Plate060_016013,t-BHP_100,0.05
AEB_Plate060_001008,DMSO,0.05
AEB_Plate060_001018,DMSO,0.05
AEB_Plate060_001019,DMSO,0.05
AEB_Plate060_001021,DMSO,0.05
AEB_Plate060_002008,DMSO,0.05
AEB_Plate060_002017,t-BHP_100,0.05
AEB_Plate060_002021,DMSO,0.05
AEB_Plate060_007019,DMSO,0.05
AEB_Plate061_008009,DMSO,0.05
AEB_Plate061_009003,DMSO,0.05
AEB_Plate061_011011,DMSO,0.05
AEB_Plate061_013005,DMSO,0.05
AEB_Plate061_014005,t-BHP_100,0.05
AEB_Plate061_016012,t-BHP_100,0.05
AEB_Plate062_001006,DMSO,0.05
AEB_Plate062_001007,DMSO,0.05
AEB_Plate061_002003,DMSO,0.05
AEB_Plate061_002004,DMSO,0.05
AEB_Plate061_003005,DMSO,0.05
AEB_Plate061_003012,DMSO,0.05
AEB_Plate061_005006,DMSO,0.05
AEB_Plate061_005022,DMSO,0.05
AEB_Plate061_006003,t-BHP_100,0.05
AEB_Plate061_007003,DMSO,0.05
AEB_Plate042_003019,DMSO,0.05
AEB_Plate042_004008,DMSO,0.05
AEB_Plate042_004010,DMSO,0.05
AEB_Plate042_004021,t-BHP_100,0.05
AEB_Plate042_005007,DMSO,0.05
AEB_Plate061_001015,DMSO,0.05
AEB_Plate061_001016,DMSO,0.05
AEB_Plate061_001022,DMSO,0.05
AEB_Plate042_001010,DMSO,0.05
AEB_Plate042_001011,DMSO,0.05
AEB_Plate042_001019,DMSO,0.05
AEB_Plate042_002005,DMSO,0.05
AEB_Plate042_002013,DMSO,0.05
AEB_Plate042_002015,DMSO,0.05
AEB_Plate042_002016,DMSO,0.05
AEB_Plate042_002019,DMSO,0.05
AEB_Plate062_001022,DMSO,0.05
AEB_Plate062_002016,DMSO,0.05
AEB_Plate062_003013,DMSO,0.05
AEB_Plate062_008007,t-BHP_100,0.05
AEB_Plate062_012004,DMSO,0.05
AEB_Plate062_013016,DMSO,0.05
AEB_Plate062_016004,t-BHP_100,0.05
AEB_Plate062_016011,t-BHP_100,0.05
AEB_Plate041_012010,DMSO,0.05
AEB_Plate041_014005,t-BHP_100,0.05
AEB_Plate041_015003,DMSO,0.05
AEB_Plate062_001008,DMSO,0.05
AEB_Plate062_001014,DMSO,0.05
AEB_Plate062_001015,DMSO,0.05
AEB_Plate062_001019,DMSO,0.05
AEB_Plate062_001020,DMSO,0.05
AEB_Plate041_001020,DMSO,0.05
AEB_Plate041_002012,DMSO,0.05
AEB_Plate041_002015,DMSO,0.05
AEB_Plate041_002020,DMSO,0.05
AEB_Plate041_007009,DMSO,0.05
AEB_Plate041_009010,DMSO,0.05
AEB_Plate041_009018,DMSO,0.05
AEB_Plate041_010004,t-BHP_100,0.05
AEB_Plate040_016019,DMSO,0.05
AEB_Plate040_016020,DMSO,0.05
AEB_Plate040_016022,DMSO,0.05
AEB_Plate041_001003,DMSO,0.05
AEB_Plate041_001006,t-BHP_100,0.05
AEB_Plate041_001010,DMSO,0.05
AEB_Plate041_001015,DMSO,0.05
AEB_Plate041_001017,DMSO,0.05
AEB_Plate063_009019,t-BHP_100,0.05
AEB_Plate063_011004,CX-5461_10,0.05
AEB_Plate063_011011,DMSO,0.05
AEB_Plate040_002021,DMSO,0.05
AEB_Plate040_003014,DMSO,0.05
AEB_Plate040_003016,DMSO,0.05
AEB_Plate040_004013,DMSO,0.05
AEB_Plate040_004015,DMSO,0.05
AEB_Plate063_005022,DMSO,0.05
AEB_Plate063_006017,t-BHP_100,0.05
AEB_Plate063_007006,DMSO,0.05
AEB_Plate063_007014,DMSO,0.05
AEB_Plate063_007020,DMSO,0.05
AEB_Plate063_008003,t-BHP_100,0.05
AEB_Plate063_008015,t-BHP_100,0.05
AEB_Plate063_009008,DMSO,0.05
AEB_Plate063_001014,DMSO,0.05
AEB_Plate063_001016,DMSO,0.05
AEB_Plate063_001019,t-BHP_100,0.05
AEB_Plate063_002006,DMSO,0.05
AEB_Plate063_002011,DMSO,0.05
AEB_Plate063_002014,DMSO,0.05
AEB_Plate063_005007,DMSO,0.05
AEB_Plate063_005020,DMSO,0.05
AEB_Plate062_016012,t-BHP_100,0.05
AEB_Plate062_016013,t-BHP_100,0.05
AEB_Plate062_016014,t-BHP_100,0.05
AEB_Plate063_001003,DMSO,0.05
AEB_Plate063_001004,DMSO,0.05
AEB_Plate063_001007,DMSO,0.05
AEB_Plate063_001009,DMSO,0.05
AEB_Plate063_001010,DMSO,0.05
AEB_Plate063_016005,t-BHP_100,0.05
AEB_Plate063_016008,t-BHP_100,0.05
AEB_Plate063_016014,t-BHP_100,0.05
AEB_Plate063_016015,t-BHP_100,0.05
AEB_Plate063_016022,t-BHP_100,0.05
AEC_Plate001_001003,DMSO,0.05
AEC_Plate001_001005,CX-5461_10,0.05
AEC_Plate001_001007,t-BHP_100,0.05
AEB_Plate040_016011,DMSO,0.05
AEB_Plate040_016013,t-BHP_100,0.05
AEB_Plate063_011012,DMSO,0.05
AEB_Plate063_011013,DMSO,0.05
AEB_Plate063_013003,DMSO,0.05
AEB_Plate063_014007,t-BHP_100,0.05
AEB_Plate063_014022,t-BHP_100,0.05
AEB_Plate063_016003,t-BHP_100,0.05
AEB_Plate040_009006,t-BHP_100,0.05
AEB_Plate040_009021,t-BHP_100,0.05
AEB_Plate040_013004,DMSO,0.05
AEB_Plate040_014014,DMSO,0.05
AEB_Plate040_015008,DMSO,0.05
AEB_Plate040_015010,DMSO,0.05
AEB_Plate040_016004,t-BHP_100,0.05
AEB_Plate040_016006,DMSO,0.05
AEB_Plate040_004020,t-BHP_100,0.05
AEB_Plate040_005009,DMSO,0.05
AEB_Plate040_005014,DMSO,0.05
AEB_Plate040_005015,DMSO,0.05
AEB_Plate040_006018,DMSO,0.05
AEB_Plate040_007004,DMSO,0.05
AEB_Plate040_007022,t-BHP_100,0.05
AEB_Plate040_008021,t-BHP_100,0.05
AEC_Plate001_007019,DMSO,0.05
AEC_Plate001_007022,CX-5461_10,0.05
AEC_Plate001_008003,DMSO,0.05
AEC_Plate001_008007,CX-5461_10,0.05
AEC_Plate001_008009,CX-5461_10,0.05
AEC_Plate001_008019,CX-5461_10,0.05
AEC_Plate001_009004,DMSO,0.05
AEC_Plate001_009005,CX-5461_10,0.05
AEC_Plate001_004021,CX-5461_10,0.05
AEC_Plate001_005009,DMSO,0.05
AEC_Plate001_005020,DMSO,0.05
AEC_Plate001_006021,DMSO,0.05
AEC_Plate001_007007,CX-5461_10,0.05
AEC_Plate001_007013,CX-5461_10,0.05
AEC_Plate001_007015,DMSO,0.05
AEC_Plate001_007017,DMSO,0.05
AEC_Plate001_002021,CX-5461_10,0.05
AEC_Plate001_003005,CX-5461_10,0.05
AEC_Plate001_003015,DMSO,0.05
AEC_Plate001_003017,CX-5461_10,0.05
AEC_Plate001_003021,CX-5461_10,0.05
AEC_Plate001_004004,DMSO,0.05
AEC_Plate001_004012,DMSO,0.05
AEC_Plate001_004019,CX-5461_10,0.05
AEC_Plate001_001008,DMSO,0.05
AEC_Plate001_001009,CX-5461_10,0.05
AEC_Plate001_001015,DMSO,0.05
AEC_Plate001_001017,DMSO,0.05
AEC_Plate001_001019,CX-5461_10,0.05
AEC_Plate001_001021,DMSO,0.05
AEC_Plate001_002011,CX-5461_10,0.05
AEC_Plate001_002018,DMSO,0.05
AEC_Plate001_013021,DMSO,0.05
AEC_Plate001_014003,CX-5461_10,0.05
AEC_Plate001_014008,CX-5461_10,0.05
AEC_Plate001_014012,DMSO,0.05
AEB_Plate039_003005,DMSO,0.05
AEB_Plate039_007017,t-BHP_100,0.05
AEB_Plate039_009003,DMSO,0.05
AEB_Plate039_010008,t-BHP_100,0.05
AEC_Plate001_011019,CX-5461_10,0.05
AEC_Plate001_011021,DMSO,0.05
AEC_Plate001_011022,DMSO,0.05
AEC_Plate001_012004,CX-5461_10,0.05
AEC_Plate001_012011,CX-5461_10,0.05
AEC_Plate001_012016,DMSO,0.05
AEC_Plate001_012019,DMSO,0.05
AEC_Plate001_013018,CX-5461_10,0.05
AEC_Plate001_010010,CX-5461_10,0.05
AEC_Plate001_010020,CX-5461_10,0.05
AEC_Plate001_011005,DMSO,0.05
AEC_Plate001_011006,DMSO,0.05
AEC_Plate001_011008,CX-5461_10,0.05
AEC_Plate001_011013,DMSO,0.05
AEC_Plate001_011016,DMSO,0.05
AEC_Plate001_011017,CX-5461_10,0.05
AEC_Plate001_009006,CX-5461_10,0.05
AEC_Plate001_009010,CX-5461_10,0.05
AEC_Plate001_009018,CX-5461_10,0.05
AEC_Plate001_009019,CX-5461_10,0.05
AEC_Plate001_009022,CX-5461_10,0.05
AEC_Plate001_010005,DMSO,0.05
AEC_Plate001_010008,CX-5461_10,0.05
AEC_Plate001_010009,CX-5461_10,0.05
AEC_Plate001_016011,CX-5461_10,0.05
AEC_Plate001_016012,CX-5461_10,0.05
AEC_Plate001_016017,CX-5461_10,0.05
AEC_Plate001_016022,DMSO,0.05
AEC_Plate002_001003,DMSO,0.05
AEC_Plate002_001006,DMSO,0.05
AEC_Plate002_001007,DMSO,0.05
AEC_Plate002_001013,DMSO,0.05
AEC_Plate001_015005,DMSO,0.05
AEC_Plate001_015006,CX-5461_10,0.05
AEC_Plate001_015016,CX-5461_10,0.05
AEC_Plate001_015020,CX-5461_10,0.05
AEC_Plate001_015021,CX-5461_10,0.05
AEC_Plate001_016004,CX-5461_10,0.05
AEC_Plate001_016005,CX-5461_10,0.05
AEC_Plate001_016008,CX-5461_10,0.05
AEB_Plate040_001011,DMSO,0.05
AEB_Plate040_001012,DMSO,0.05
AEB_Plate040_001017,DMSO,0.05
AEB_Plate040_001022,t-BHP_100,0.05
AEB_Plate040_002003,DMSO,0.05
AEB_Plate040_002006,DMSO,0.05
AEB_Plate040_002009,t-BHP_100,0.05
AEB_Plate040_002013,DMSO,0.05
AEB_Plate039_010009,DMSO,0.05
AEB_Plate039_010011,DMSO,0.05
AEB_Plate039_012011,DMSO,0.05
AEB_Plate039_015012,t-BHP_100,0.05
AEB_Plate040_001003,DMSO,0.05
AEB_Plate040_001005,DMSO,0.05
AEB_Plate040_001008,DMSO,0.05
AEB_Plate040_001009,t-BHP_100,0.05
AEC_Plate002_006006,CX-5461_10,0.05
AEC_Plate002_006008,CX-5461_10,0.05
AEC_Plate002_006014,CX-5461_10,0.05
AEC_Plate002_006018,CX-5461_10,0.05
AEC_Plate002_006021,DMSO,0.05
AEC_Plate002_006022,DMSO,0.05
AEC_Plate002_007005,DMSO,0.05
AEC_Plate002_007006,DMSO,0.05
AEC_Plate002_005004,DMSO,0.05
AEC_Plate002_005009,DMSO,0.05
AEC_Plate002_005010,DMSO,0.05
AEC_Plate002_005013,DMSO,0.05
AEC_Plate002_005020,DMSO,0.05
AEC_Plate002_005021,DMSO,0.05
AEC_Plate002_005022,CX-5461_10,0.05
AEC_Plate002_006004,DMSO,0.05
AEC_Plate002_002010,DMSO,0.05
AEC_Plate002_002019,DMSO,0.05
AEC_Plate002_003005,DMSO,0.05
AEC_Plate002_003015,DMSO,0.05
AEC_Plate002_003017,DMSO,0.05
AEC_Plate002_003020,DMSO,0.05
AEC_Plate002_004005,CX-5461_10,0.05
AEC_Plate002_004006,CX-5461_10,0.05
AEC_Plate002_001015,DMSO,0.05
AEC_Plate002_001019,DMSO,0.05
AEC_Plate002_001020,DMSO,0.05
AEC_Plate002_001021,DMSO,0.05
AEC_Plate002_001022,DMSO,0.05
AEC_Plate002_002003,DMSO,0.05
AEC_Plate002_002004,DMSO,0.05
AEC_Plate002_002006,DMSO,0.05
AEC_Plate002_012008,DMSO,0.05
AEC_Plate002_012021,CX-5461_10,0.05
AEC_Plate002_012022,DMSO,0.05
AEB_Plate038_007016,DMSO,0.05
AEB_Plate038_008008,t-BHP_100,0.05
AEB_Plate038_008009,t-BHP_100,0.05
AEB_Plate038_008010,t-BHP_100,0.05
AEB_Plate038_009005,t-BHP_100,0.05
AEC_Plate002_010010,DMSO,0.05
AEC_Plate002_010014,CX-5461_10,0.05
AEC_Plate002_010019,DMSO,0.05
AEC_Plate002_011005,DMSO,0.05
AEC_Plate002_011008,DMSO,0.05
AEC_Plate002_011011,DMSO,0.05
AEC_Plate002_011019,DMSO,0.05
AEC_Plate002_012006,CX-5461_10,0.05
AEC_Plate002_009013,DMSO,0.05
AEC_Plate002_009015,DMSO,0.05
AEC_Plate002_009018,CX-5461_10,0.05
AEC_Plate002_010003,CX-5461_10,0.05
AEC_Plate002_010005,DMSO,0.05
AEC_Plate002_010006,CX-5461_10,0.05
AEC_Plate002_010007,CX-5461_10,0.05
AEC_Plate002_010008,CX-5461_10,0.05
AEC_Plate002_007018,DMSO,0.05
AEC_Plate002_007022,DMSO,0.05
AEC_Plate002_008004,CX-5461_10,0.05
AEC_Plate002_008009,CX-5461_10,0.05
AEC_Plate002_008010,CX-5461_10,0.05
AEC_Plate002_008014,DMSO,0.05
AEC_Plate002_008018,CX-5461_10,0.05
AEC_Plate002_009011,DMSO,0.05
AEC_Plate002_015007,DMSO,0.05
AEC_Plate002_015012,DMSO,0.05
AEC_Plate002_015016,DMSO,0.05
AEC_Plate002_015019,DMSO,0.05
AEC_Plate002_015022,DMSO,0.05
AEC_Plate002_016003,DMSO,0.05
AEC_Plate002_016005,DMSO,0.05
AEC_Plate002_016006,CX-5461_10,0.05
AEC_Plate002_014009,CX-5461_10,0.05
AEC_Plate002_014010,DMSO,0.05
AEC_Plate002_014011,CX-5461_10,0.05
AEC_Plate002_014012,DMSO,0.05
AEC_Plate002_014014,CX-5461_10,0.05
AEC_Plate002_014015,CX-5461_10,0.05
AEC_Plate002_014021,CX-5461_10,0.05
AEC_Plate002_015003,DMSO,0.05
AEB_Plate039_001015,t-BHP_100,0.05
AEB_Plate039_001021,DMSO,0.05
AEB_Plate039_002013,t-BHP_100,0.05
AEC_Plate002_013010,DMSO,0.05
AEC_Plate002_013020,CX-5461_10,0.05
AEC_Plate002_014004,DMSO,0.05
AEC_Plate002_014005,CX-5461_10,0.05
AEC_Plate002_014007,CX-5461_10,0.05
AEB_Plate038_010006,t-BHP_100,0.05
AEB_Plate038_011018,DMSO,0.05
AEB_Plate038_012003,t-BHP_100,0.05
AEB_Plate038_015003,DMSO,0.05
AEB_Plate038_015005,t-BHP_100,0.05
AEB_Plate038_015021,DMSO,0.05
AEB_Plate038_016004,t-BHP_100,0.05
AEB_Plate039_001004,DMSO,0.05
AEB_Plate037_016017,DMSO,0.05
AEB_Plate038_001003,DMSO,0.05
AEB_Plate038_001007,DMSO,0.05
AEB_Plate038_001009,DMSO,0.05
AEB_Plate038_001010,DMSO,0.05
AEB_Plate038_001013,DMSO,0.05
AEB_Plate038_001016,DMSO,0.05
AEB_Plate038_001019,DMSO,0.05
AEC_Plate003_005004,t-BHP_100,0.05
AEC_Plate003_005011,DMSO,0.05
AEC_Plate003_005021,DMSO,0.05
AEC_Plate003_006004,t-BHP_100,0.05
AEC_Plate003_006005,t-BHP_100,0.05
AEC_Plate003_006009,t-BHP_100,0.05
AEC_Plate003_006013,t-BHP_100,0.05
AEB_Plate037_015021,DMSO,0.05
AEC_Plate003_002004,DMSO,0.05
AEC_Plate003_002014,DMSO,0.05
AEC_Plate003_002019,DMSO,0.05
